calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,photo_url1,photo_url2,photo_url3,photo_url4,photo_url5,founded,description,has_pub_garden,has_live_music,has_food_available,has_dog_friendly,has_pool_darts,has_accommodation,addr_housenumber,addr_street,phone,website,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f,conf_description,conf_phone,conf_founded,conf_operator,conf_has_pub_garden,conf_has_live_music,has_live_sport_tv,conf_has_live_sport_tv,conf_has_food_available,conf_has_dog_friendly,conf_has_pool_darts,conf_has_accommodation,fc_status,fc_error,fc_quality_flags,fc_quality_note,,fcs_status,fcs_error,fcs_query,fcs_source_url,fcs_source_title,fcs_website_guess,fcs_website_conf,fcs_quality_flags,fcs_quality_note,
SE1,SE,way,93710851,way/93710851,51.5035489,-0.0759247,Anchor Tap,Sam Smith's,https://commons.wikimedia.org/wiki/Special:FilePath/Anchor_Tap%2C_Bermondsey.jpg,,,,,,"Tucked away on a quiet backstreet near Tower Bridge on the Southwark side, this historic pub dates back to the 1760s. It’s known for its classic local feel, with an outdoor seating area for warmer days. Inside, you’ll find facilities including a private party room, darts board and fruit machines—ideal for casual meet-ups and laid-back evenings.",TRUE,,,,TRUE,,20a,Horselydown Lane,+44-20-7403-4637,,Q26670161,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,,0.78,0,0.55,0,0.8,0,,0,0,0,0.85,0,,,,,,ok,,"""Anchor Tap"" 20a Horselydown Lane London pub",https://www.facebook.com/groups/mylondonpubs/posts/968388835340659/,Anchor Tap Pub near Tower Bridge in London - Facebook,,0,,,
SE1,SE,supabase,,d33e0359-ec96-4866-834d-cda9247f3838,51.4987,-0.0734962,Arch House,Independent,,,,,,,"Tucked into the arches on Bermondsey’s famous beer mile, this taproom and brewery is built for craft beer fans. Expect a rotating lineup of beers on tap (plus keg wall taps) and a laid-back bar area with trestle-style seating out front. It’s a lively stop in a busy Saturday market setting, and you can pair your pint with food from nearby street-food markets—then enjoy it in the taproom. There’s also an off-licence for takeaways, and the space can be hired for parties, work events and tastings.",,,TRUE,,,,,,(020) 8617 9510,https://www.anspachandhobday.com/the-archhouse,,,,,,,,,0.86,0.95,0.7,0.78,0.62,0,,0,0.8,0,0,0,,,,,,ok,,"""Arch House"" SE1 London pub",https://pubsandbeer.co.uk/index.php?ID=P&pub=4816,"PubsAndBeer.co.uk - Arch House (formerly Anspach & Hobday Brewery Tap Room), Bermondsey, Central London",https://www.anspachandhobday.com/the-archhouse,0.95,,,
SE1,SE,node,9962758030,node/9962758030,51.5021808,-0.1154758,BrewDog,BrewDog,,,,,,,"BrewDog Waterloo is a large, two-floor bar right by Waterloo Station, with nearly 1,800 capacity. It has 60 taps pouring fresh craft beer from an on-site microbrewery, plus a full restaurant menu (including burger, pizza, brunch and vegan options). Daytime offers coffee, brunch and co-working, along with interactive activities such as duckpin bowling, darts and ping pong. At night it becomes a late-night entertainment spot with live sport shown on Sky and across 11 projectors and 23 screens. There’s also a beer garden/outside tables, and the venue is dog friendly.",TRUE,,TRUE,TRUE,TRUE,,1,The Sidings,2073971010,https://brewdog.com/pages/bars/waterloo,,,,,,,,,0.93,0.86,0,0.9,0.9,0,TRUE,0.95,0.95,0.95,0.85,0,ok,,,,,,,,,,,,,,
SE1,SE,way,90650944,way/90650944,51.5049899,-0.0891933,Bunch of Grapes,Young's,https://commons.wikimedia.org/wiki/Special:FilePath/Bunch_of_Grapes_Public_House.jpg,,,,,,"Bunch of Grapes is a traditional British pub in the heart of London Bridge, located near London Bridge station, Borough Market and the Shard. It serves British classics with seasonal ingredients, including a famous Sunday Roast, plus hearty pub food such as sausage and mash, fish and chips, bar snacks and burgers. The pub has a covered and heated sunny beer garden, and also features a “Cellar Tap” for vertical drinking with beers on tap and TV. It screens all World Cup 2026 games live and offers parties and events with delicious food and drink packages.",TRUE,,TRUE,,,,2,St. Thomas Street,020 7403 2070,https://www.bunchofgrapesborough.co.uk/,Q26665634,"Mo-We,Sa 09:00-23:00; Th-Fr 09:00-00:00; Su 12:00-23:00",,,,,,,0.95,0.95,0,0.55,0.95,0,TRUE,0.95,0.95,0,0,0,ok,,,,,,,,,,,,,,
SE1,SE,node,13116885908,node/13116885908,51.5006988,-0.1132497,Camel & Artichoke,,,,,,,,"The Camel & Artichoke in Waterloo (London) is a lively pub and “go-to spot” for great drinks, live sport, and good times. It’s a place to catch the big match on screens, enjoy unbeatable drink deals, and relax in its beer garden. The page highlights cocktails and pints, plus regular offers such as happy hour (12pm–6pm every day), mix-and-match deals (e.g., 2 jugs for £30), and bottle/shot promotions. Booking a table is available, and opening hours run from 12:00 to 01:00 daily.",TRUE,,,,,,121,Lower Marsh,+44 20 7620 3296,https://camelandartichoke.co.uk/,,Mo-Su 12:00-23:00,,,,,,,0.86,0.95,0,0,0.9,0,TRUE,0.95,0,0,0,0,ok,,,,,,,,,,,,,,
SE1,SE,node,592037510,node/592037510,51.5053968,-0.0952802,Clinks Bar,,,,,,,,,,,,,,,,,,http://www.novotel.com/gb/hotel-3269-novotel-london-city-south/restaurant.shtml,,,,,,,,,0.72,0,0,0.55,0,0,,0,0,0,0,0.6,,,,,,ok,,"""Clinks Bar"" SE1 London pub",https://www.london-se1.co.uk/restaurants/info/328/clinks-bar,"Clinks Bar, 53-61 Southwark Bridge Road SE1 9HH",http://www.novotel.com/gb/hotel-3269-novotel-london-city-south/restaurant.shtml,0.78,,,
SE1,SE,supabase,,d927a3a9-592c-4967-918d-8b2ba373b151,51.5044,-0.08978,Coach House at the George,Greene King,,,,,,,"The Coach House at The George is a family-friendly pub in London with a historic story: it was once a place for travellers to park their coaches while the gates of nearby London Bridge were locked for the night. Today, it offers pub food and breakfast, plus a wide drinks range and Greene King beers. The venue is set up for sports fans, with Sky Sports and TNT Sports, and it shows live football and rugby (including Six Nations) and other major events like the World Cup and F1. There’s also a beer garden (weather permitting) and it’s dog-friendly, with WiFi and disabled facilities.",TRUE,,TRUE,TRUE,,,,,(020) 7407 2056,https://www.greeneking.co.uk/pubs/greater-london/coach-house-at-the-george,,,,,,,,,0.86,0,0,0.55,0.95,0,TRUE,0.95,0.9,0.95,0,0,ok,,,,,,,,,,,,,,
SE1,SE,node,11146695407,node/11146695407,51.5004616,-0.0808232,CROL&CO,,,,,,,2017,"Crol & Co is a café-bar in South Bermondsey and London Bridge, with venues created from unusual spaces: an abandoned betting shop, an abandoned garage, and a larger Bermondsey Street site opened in summer 2023. The pub-style venues serve local craft beers (including from the Bermondsey Beer Mile), exceptional coffee, and cocktails. The latest site offers an all-day menu alongside coffee and beer, with a warm, community-focused vibe championing local and independent businesses. There are also options for booking a table and private hire.",,,TRUE,,,,,Tanner Street,,https://www.crolandcocoffee.com/,,,,,,,,,0.9,0,0.95,0.6,0,0,,0,0.85,0,0,0,ok,,,,,,,,,,,,,,
SE1,SE,node,25510381,node/25510381,51.4994616,-0.1139642,Crown & Cushion,,,,,,,,"The Crown and Cushion is a traditional, friendly pub in Waterloo, London. It offers a good choice of drinks and a menu of Thai and English food served daily, with food served and WiFi available. The pub is described as a “Hidden Gem of London” and features real ales, a beer garden, and live sports. It’s also listed as family friendly, with the option to book a table.",TRUE,,TRUE,,,,133-135,Westminster Bridge Road,+44 20 7803 0573,https://www.thecrownandcushion-london.foodanddrinksites.co.uk/,,Mo-Sa 11:00-23:00, Su 11:00-22:30,,,,,,0.9,0.95,0,0,0.95,0,TRUE,0.9,0.95,0,0,0,ok,,,,,,,,,,,,,,
SE1,SE,way,93710844,way/93710844,51.5029476,-0.0751024,Dean Swift,,,,,,,,"Welcome to the Dean Swift Pub in Tower Bridge, just by historic Tower Bridge in Butler’s Wharf. The pub pours 20 craft beers, plus quality wines and spirits, and is known for hearty Sunday roasts, fish & chips and tapas. There’s an authentic tapas kitchen serving small plates alongside pub classics and sharing boards. The Sunday roast has been voted one of London’s Top 25 Sunday Roasts by the Evening Standard, with booking recommended. The upstairs party room is available for private hire. The venue also hosts a quiz night every Sunday at 6.30pm, and the page mentions an impressive array of beers and board games.",,,TRUE,,,,10,Gainsford Street,+44 20 3196 6949,https://www.thedeanswift.com/,,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,,0.92,0.95,0,0,0,0,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
SE1,SE,way,77739560,way/77739560,51.5084224,-0.1048149,Doggett's Coat & Badge,Nicholson's,https://commons.wikimedia.org/wiki/Special:FilePath/Doggetts%2C_Bankside%2C_SE1_(2531045697).jpg,,,,,,"Doggett's Coat and Badge is an historic pub on Blackfriars Bridge, with a heritage story tied to Thomas Doggett and the London Bridge to Chelsea rowing race. The pub is described as a city-centre spot known for “perfect pints” and “unbeatable pies”, with British pub classic menus and options to book a table or order at table/for collection. It also highlights views across the river towards landmarks including St Paul’s and the Old Bailey. Opening hours run late most days, with weekend hours extending to midnight.",,,TRUE,,,,1,Blackfriars Bridge,020 7633 9081,https://www.nicholsonspubs.co.uk/restaurants/london/doggettscoatandbadgesouthbanklondon,Q108464922,Su-We 09:00-23:00, Th-Sa 09:00-00:00,,,,,,0.9,0.95,0.35,0.7,0,0,,0,0.85,0,0,0,ok,,,,,,,,,,,,,,
SE1,SE,node,2182219226,node/2182219226,51.5004719,-0.0928618,Dover Castle,,,,,,,,,,,TRUE,,,,6a,Great Dover Street,+44 20 7403 7773,,,,,,,,,,0.72,0.95,0,0,0,0,TRUE,0.78,0.8,0,0,0,,,,,,ok,,"""Dover Castle"" 6a Great Dover Street London pub",https://www.london-se1.co.uk/restaurants/info/136/dover-castle,"Dover Castle, 6a Great Dover Street SE1 4XW",,0,,,
SE1,SE,node,12889012255,node/12889012255,51.4992357,-0.0996078,Duke of York,Shepherd Neame,,,,,,,,,,,,,,47,Borough Road,+44207 403 3590,,,Mo-Sa 11:00-23:00, Su 12:00-22:30,,,,,,0.55,0,0,0.7,0,0,,0,0,0,0,0,,,,,,ok,,"""Duke of York"" 47 Borough Road London pub",https://www.london-se1.co.uk/restaurants/info/139/the-duke-of-york,"The Duke of York, 47 Borough Road SE1 1DR",,0,name_or_location_mismatch,possible_wrong_pub,"The provided Wikipedia entry is for The Duke of York in Fitzrovia (47 Rathbone Street), which does not match the SE1 address in the prompt (47 Borough Road SE1). The SE1 source page snippet does not include enough details to confirm features like food, sport, or events."
SE1,SE,node,5202423829,node/5202423829,51.4993771,-0.0747406,Fabal Beerhall,,,,,,,,"Set in a sustainable Victorian railway arch in the Bermondsey Beer Mile, this craft beerhall has a community feel and a flexible space for everything from quiz nights to big birthday parties. Expect a handmade bar serving British beers, English wines, non-alcoholic drinks and cocktails, plus honey-infused ciders. There’s karaoke on the menu of options, and you can add a large screen or bring your own DJ for private events. Food is handled via a BYOB-style setup with a pizza menu and delivery spot—ideal for group hangs who want great drinks without committing to a full dinner.",,,,,,,88,Druid Street,,,,Th-Fr 17:00-22:00 Sa 15:00-23:00,,,,,,,0.78,0,0,0.25,0,0,,0,0.62,0,0,0,,,,,,ok,,"""Fabal Beerhall"" 88 Druid Street London pub",https://flavoursearch.com/venues/1916/fabal-beerhall,Fabal Beerhall - Flavour Search,,0,,,
SE1,SE,node,12997774502,node/12997774502,51.4986975,-0.1065139,Flowers of the Forest,,,,,,,,"The Flowers of the Forest is a pub in Southwark, London, a place to relax after work with a pint. It has a good sized beer garden and offers a wide selection of worldwide lagers, beers and craft ales, plus wines, prosecco and champagne, and a range of spirits including many gins and vodkas. The venue also has a music setup with a jukebox, and it occasionally has live music. Guests can borrow a pool cue or set of darts to play, and the pub shows sports on Sky Sports, BT Sport, Racing UK and At the Races, following a range of football and other sports.",TRUE,TRUE,,,TRUE,,14,Westminster Bridge Road,+44 20 7928 4445,https://flowersoftheforest.co.uk/,,Mo-Th 11:00-24:00, Fr-Sa 11:00-25:00, Su 11:00-23:00,,,,,0.86,0.98,0,0,0.9,0.75,TRUE,0.95,0,0,0.9,0,ok,,,,,,,,,,,,,,
SE1,SE,way,90830736,way/90830736,51.5041817,-0.0899994,George Inn,Greene King,https://commons.wikimedia.org/wiki/Special:FilePath/The_George_Inn_1.jpg,,,,,,"The George, Southwark is a warm, welcoming historic pub dating back to at least the 16th century, rebuilt after the Southwark fire of 1676. It’s described as the last surviving galleried inn in London and is close to Borough Market, the Shard and London Bridge. The pub offers real ales, classic Sunday roasts and seasonal pub food, with menus available to view and tables you can book. There’s a generous beer garden (weather permitting) and the venue is family-friendly and dog-friendly, with free WiFi and facilities for functions and coaches accepted.",TRUE,,TRUE,TRUE,,,75-77,Borough High Street,+44 20 7407 2056,https://www.greeneking.co.uk/pubs/greater-london/george-southwark,Q12058464,Mo-Th 11:00-23:00, Fr-Sa 11:00-00:00, Su 12:00-22:30,,,,,0.9,0,0.35,0.55,0.95,0.2,,0.2,0.95,0.95,0,0,ok,,,,,,,,,,,,,,
SE1,SE,node,13386371751,node/13386371751,51.5018437,-0.0980886,Great Guns Social,,,,,,,,,,,,,,,96,Southwark Bridge Road,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,ok,,"""Great Guns Social"" 96 Southwark Bridge Road London pub",https://www.instagram.com/greatgunssocial/,Instagram,,0,other_concern,"The provided markdown is essentially an Instagram page with heavily truncated/encoded image content and contains no readable venue details (food, garden, music, sport, phone, website, etc.).",
SE1,SE,node,4813283891,node/4813283891,51.4988354,-0.0746673,Hiver Taproom,Hiver Beers,,,,,,,"Hiver Taproom is a buzzy taproom and events space on the Bermondsey Beer Mile, at the top of Maltby Street food market, near London Bridge and Bermondsey stations. It has a sunny urban beer garden and keeps half the space for walk-ins. The venue is dog friendly and well-behaved children are welcome until 5pm. Guests can bring in street food from Maltby St. Market if they buy a beer. The taproom and railway arch offer versatile private hire, including events such as weddings with karaoke or band, work Christmas parties, meetings, film screenings, and product showcases. Capacity includes multiple spaces for seated and standing events.",TRUE,,,TRUE,,,56,Stanworth Street,+44 7740251649,https://hiverbeers.com/pages/taproom,,Fr 12:00-20:00, Sa 11:00-20:00, Su 12:00-18:00,,,,,0.86,0.95,0,0.35,0.9,0.2,,0,0.35,0.85,0,0,ok,,,,,,,,,,,,,,
SE1,SE,node,266324793,node/266324793,51.5041063,-0.1137203,Hole In the Wall,,https://commons.wikimedia.org/wiki/Special:FilePath/Hole_in_the_Wall%2C_Waterloo%2C_SE1_(2546482062).jpg,,,,,1947,"Tucked under the arches of a railway viaduct near Waterloo, this unpretentious boozer is a proper London pub with a cosy, old-school feel. Expect a decent range of cask ales, friendly service and a lively mix of locals and visitors. The front room has comfortable seating, while the main bar is bigger and often draws people in to watch sport on the big screen. On some visits you may catch live folk music with fiddle and accordions. Handy for a quick pint before trains, theatre or a stroll along the South Bank.",,TRUE,,,,,5,Mepham Street,+44 20 7928 6196,,Q108464970,,,,,,,,0.78,0.95,0,0,0,0.85,TRUE,0.8,0.6,0,0,0,,,,,,ok,,"""Hole In the Wall"" 5 Mepham Street London pub",https://holeinthewalllondon3.cafecityguide.website/,"Hole in the Wall - 5 Mepham Street, London - Full Menu and Reviews",,0,,"Menu is listed as under update, but multiple reviews mention beer and 'pub grub' food; no explicit kitchen/menu details or dog/garden/activities beyond music and TV sport are provided.",
SE1,SE,node,11304573103,node/11304573103,51.5019458,-0.0797555,Hop Kingdom,,,,,,,,,,,,,,,16,Druid Street,+44 20 3730 4129,https://hopking.org,,Mo-Th 16:00-23:00, Fr-Sa 12:00-23:00, Su 12:00-22:00,,,,,0.72,0,0,0,0,0,,0,0,0,0,0,ok,,possible_wrong_website,very_thin_scrape,"The provided markdown describes a skatepark, bike shop and community hub, with no clear pub-specific content (no bar/beer/food/events). This may not match a typical British pub page for “Hop Kingdom”.",,,,,,,,,,
SE1,SE,supabase,,e2c64c0b-8c72-457c-83f5-9bd863802fba,51.5057,-0.0822,Horniman at Hay's,Independent,,,,,,,"Set on a corner of historic Hay’s Galleria beside the Thames, this London Bridge-area pub is named after Frederick Horniman. Expect a wide choice of ales alongside bar food, with a relaxed riverside feel. In summer, outdoor seating lets you enjoy drinks with views of the river—an easygoing spot for a casual pint before or after exploring nearby attractions.",TRUE,,TRUE,,,,,,(020) 7407 1991,,,,,,,,,,0.78,0.9,0,0,0.85,0,,0,0.85,0,0,0,,,,,,ok,,"""Horniman at Hay's"" SE1 London pub",https://www.atlondonbridge.com/directory/the-horniman-at-hays,At London Bridge | The Horniman at Hay's,,0,,,
